Periods,Region,Price
1998,"Nuenen, Gerwen en Nederwetten",175202.0
1999,"Nuenen, Gerwen en Nederwetten",192759.0
2000,"Nuenen, Gerwen en Nederwetten",244262.0
2001,"Nuenen, Gerwen en Nederwetten",273067.0
2002,"Nuenen, Gerwen en Nederwetten",274050.0
2003,"Nuenen, Gerwen en Nederwetten",290408.0
2004,"Nuenen, Gerwen en Nederwetten",283261.0
2005,"Nuenen, Gerwen en Nederwetten",319274.0
2006,"Nuenen, Gerwen en Nederwetten",318736.0
2007,"Nuenen, Gerwen en Nederwetten",345952.0
2008,"Nuenen, Gerwen en Nederwetten",364674.0
2009,"Nuenen, Gerwen en Nederwetten",339511.0
2010,"Nuenen, Gerwen en Nederwetten",325541.0
2011,"Nuenen, Gerwen en Nederwetten",325095.0
2012,"Nuenen, Gerwen en Nederwetten",305401.0
2013,"Nuenen, Gerwen en Nederwetten",302982.0
2014,"Nuenen, Gerwen en Nederwetten",283678.0
2015,"Nuenen, Gerwen en Nederwetten",294295.0
2016,"Nuenen, Gerwen en Nederwetten",316527.0
2017,"Nuenen, Gerwen en Nederwetten",326890.0
1995,Oirschot,96914.0
1996,Oirschot,123840.0
1997,Oirschot,150764.0
1998,Oirschot,161739.0
1999,Oirschot,196415.0
2000,Oirschot,199387.0
2001,Oirschot,268931.0
2002,Oirschot,288650.0
2003,Oirschot,285383.0
2004,Oirschot,265696.0
2005,Oirschot,298399.0
2006,Oirschot,316072.0
2007,Oirschot,329388.0
2008,Oirschot,346425.0
2009,Oirschot,346533.0
2010,Oirschot,351861.0
2011,Oirschot,321456.0
2012,Oirschot,276480.0
2013,Oirschot,283206.0
2014,Oirschot,316610.0
2015,Oirschot,283272.0
2016,Oirschot,288247.0
2017,Oirschot,307055.0
1995,Oisterwijk,148581.0
1996,Oisterwijk,158368.0
1997,Oisterwijk,170255.0
1998,Oisterwijk,183109.0
1999,Oisterwijk,235678.0
2000,Oisterwijk,264278.0
2001,Oisterwijk,296133.0
2002,Oisterwijk,322036.0
2003,Oisterwijk,310630.0
2004,Oisterwijk,342837.0
2005,Oisterwijk,333050.0
2006,Oisterwijk,365816.0
2007,Oisterwijk,415361.0
2008,Oisterwijk,406129.0
2009,Oisterwijk,339268.0
2010,Oisterwijk,327788.0
2011,Oisterwijk,404672.0
2012,Oisterwijk,314192.0
2013,Oisterwijk,285741.0
2014,Oisterwijk,305466.0
2015,Oisterwijk,318301.0
2016,Oisterwijk,323114.0
2017,Oisterwijk,368484.0
1995,Oosterhout,108383.0
1996,Oosterhout,116009.0
1997,Oosterhout,123319.0
1998,Oosterhout,132632.0
1999,Oosterhout,144315.0
2000,Oosterhout,181054.0
2001,Oosterhout,217983.0
2002,Oosterhout,222024.0
2003,Oosterhout,227209.0
2004,Oosterhout,218200.0
2005,Oosterhout,240026.0
2006,Oosterhout,261872.0
2007,Oosterhout,262962.0
2008,Oosterhout,287381.0
2009,Oosterhout,254011.0
2010,Oosterhout,248611.0
2011,Oosterhout,253182.0
2012,Oosterhout,239092.0
2013,Oosterhout,207014.0
2014,Oosterhout,219822.0
2015,Oosterhout,228123.0
