Periods,Region,Price
2011,Leusden,279675.0
2012,Leusden,275276.0
2013,Leusden,250606.0
2014,Leusden,260818.0
2015,Leusden,269736.0
2016,Leusden,285751.0
2017,Leusden,290726.0
1995,Lopik,107537.0
1996,Lopik,122929.0
1997,Lopik,132147.0
1998,Lopik,148736.0
1999,Lopik,176913.0
2000,Lopik,191173.0
2001,Lopik,203875.0
2002,Lopik,220293.0
2003,Lopik,262504.0
2004,Lopik,246932.0
2005,Lopik,267610.0
2006,Lopik,279307.0
2007,Lopik,272461.0
2008,Lopik,298172.0
2009,Lopik,285121.0
2010,Lopik,274253.0
2011,Lopik,299039.0
2012,Lopik,265807.0
2013,Lopik,242431.0
2014,Lopik,234429.0
2015,Lopik,237263.0
2016,Lopik,247645.0
2017,Lopik,283807.0
1995,Montfoort,114768.0
1996,Montfoort,118308.0
1997,Montfoort,130420.0
1998,Montfoort,155343.0
1999,Montfoort,181792.0
2000,Montfoort,202799.0
2001,Montfoort,214511.0
2002,Montfoort,230328.0
2003,Montfoort,238200.0
2004,Montfoort,240084.0
2005,Montfoort,245774.0
2006,Montfoort,267548.0
2007,Montfoort,284055.0
2008,Montfoort,315114.0
2009,Montfoort,279492.0
2010,Montfoort,281350.0
2011,Montfoort,292246.0
2012,Montfoort,262523.0
2013,Montfoort,258118.0
2014,Montfoort,231091.0
2015,Montfoort,254345.0
2016,Montfoort,279138.0
2017,Montfoort,292751.0
1995,Nieuwegein,97345.0
1996,Nieuwegein,100086.0
1997,Nieuwegein,118669.0
1998,Nieuwegein,131229.0
1999,Nieuwegein,155860.0
2000,Nieuwegein,172773.0
2001,Nieuwegein,182683.0
2002,Nieuwegein,187202.0
2003,Nieuwegein,198054.0
2004,Nieuwegein,199758.0
2005,Nieuwegein,206301.0
2006,Nieuwegein,214311.0
2007,Nieuwegein,225475.0
2008,Nieuwegein,231134.0
2009,Nieuwegein,223460.0
2010,Nieuwegein,212121.0
2011,Nieuwegein,204924.0
2012,Nieuwegein,196565.0
2013,Nieuwegein,179956.0
2014,Nieuwegein,189160.0
2015,Nieuwegein,190917.0
2016,Nieuwegein,212302.0
2017,Nieuwegein,241070.0
1995,Oudewater,93551.0
1996,Oudewater,121360.0
1997,Oudewater,137794.0
1998,Oudewater,147660.0
1999,Oudewater,174368.0
2000,Oudewater,179847.0
2001,Oudewater,207125.0
2002,Oudewater,275548.0
2003,Oudewater,253796.0
2004,Oudewater,269721.0
2005,Oudewater,267180.0
2006,Oudewater,311506.0
2007,Oudewater,286884.0
2008,Oudewater,351215.0
2009,Oudewater,315022.0
2010,Oudewater,273053.0
2011,Oudewater,303497.0
2012,Oudewater,287163.0
2013,Oudewater,265580.0
2014,Oudewater,257414.0
2015,Oudewater,287275.0
2016,Oudewater,285535.0
2017,Oudewater,293983.0
1995,Renswoude,111101.0
1996,Renswoude,127711.0
1997,Renswoude,176908.0
1998,Renswoude,169876.0
1999,Renswoude,228765.0
2000,Renswoude,220625.0
2001,Renswoude,230781.0
