Periods,Region,Price
1999,Haren,167272.0
2000,Haren,209076.0
2001,Haren,244611.0
2002,Haren,240368.0
2003,Haren,244514.0
2004,Haren,291016.0
2005,Haren,309713.0
2006,Haren,301256.0
2007,Haren,324794.0
2008,Haren,339954.0
2009,Haren,329720.0
2010,Haren,296918.0
2011,Haren,346393.0
2012,Haren,311820.0
2013,Haren,301664.0
2014,Haren,287535.0
2015,Haren,302170.0
2016,Haren,314351.0
2017,Haren,332386.0
1995,Hoogezand-Sappemeer,71203.0
1996,Hoogezand-Sappemeer,72662.0
1997,Hoogezand-Sappemeer,75866.0
1998,Hoogezand-Sappemeer,82882.0
1999,Hoogezand-Sappemeer,94139.0
2000,Hoogezand-Sappemeer,105992.0
2001,Hoogezand-Sappemeer,124369.0
2002,Hoogezand-Sappemeer,145410.0
2003,Hoogezand-Sappemeer,137927.0
2004,Hoogezand-Sappemeer,143278.0
2005,Hoogezand-Sappemeer,152832.0
2006,Hoogezand-Sappemeer,163431.0
2007,Hoogezand-Sappemeer,179954.0
2008,Hoogezand-Sappemeer,171688.0
2009,Hoogezand-Sappemeer,179195.0
2010,Hoogezand-Sappemeer,160093.0
2011,Hoogezand-Sappemeer,157539.0
2012,Hoogezand-Sappemeer,174038.0
2013,Hoogezand-Sappemeer,150580.0
2014,Hoogezand-Sappemeer,146387.0
2015,Hoogezand-Sappemeer,160547.0
2016,Hoogezand-Sappemeer,177921.0
2017,Hoogezand-Sappemeer,174784.0
1995,Leek,87214.0
1996,Leek,92234.0
1997,Leek,103897.0
1998,Leek,110023.0
1999,Leek,132574.0
2000,Leek,144676.0
2001,Leek,157158.0
2002,Leek,180722.0
2003,Leek,178711.0
2004,Leek,192649.0
2005,Leek,211868.0
2006,Leek,226347.0
2007,Leek,219173.0
2008,Leek,220834.0
2009,Leek,210421.0
2010,Leek,227435.0
2011,Leek,197775.0
2012,Leek,196821.0
2013,Leek,183983.0
2014,Leek,193449.0
2015,Leek,204618.0
2016,Leek,209002.0
2017,Leek,226543.0
1995,Loppersum,65708.0
1996,Loppersum,65679.0
1997,Loppersum,74255.0
1998,Loppersum,86487.0
1999,Loppersum,93141.0
2000,Loppersum,114180.0
2001,Loppersum,128646.0
2002,Loppersum,152742.0
2003,Loppersum,152407.0
2004,Loppersum,160441.0
2005,Loppersum,160658.0
2006,Loppersum,179773.0
2007,Loppersum,187471.0
2008,Loppersum,199747.0
2009,Loppersum,176819.0
2010,Loppersum,169303.0
2011,Loppersum,183440.0
2012,Loppersum,171097.0
2013,Loppersum,149523.0
2014,Loppersum,152793.0
2015,Loppersum,146694.0
2016,Loppersum,194173.0
2017,Loppersum,175980.0
1995,De Marne,63190.0
1996,De Marne,58854.0
1997,De Marne,67625.0
1998,De Marne,66360.0
1999,De Marne,79870.0
2000,De Marne,91475.0
2001,De Marne,104794.0
2002,De Marne,116957.0
2003,De Marne,128543.0
2004,De Marne,141727.0
2005,De Marne,149387.0
2006,De Marne,159167.0
2007,De Marne,156342.0
2008,De Marne,177845.0
2009,De Marne,155480.0
2010,De Marne,143059.0
2011,De Marne,136878.0
2012,De Marne,137535.0
2013,De Marne,133135.0
2014,De Marne,138148.0
2015,De Marne,137543.0
2016,De Marne,137381.0
2017,De Marne,152106.0
1995,Marum,86211.0
1996,Marum,93036.0
1997,Marum,111365.0
1998,Marum,115570.0
1999,Marum,134770.0
2000,Marum,164593.0
2001,Marum,159312.0
2002,Marum,197097.0
2003,Marum,178925.0
2004,Marum,192710.0
2005,Marum,205986.0
2006,Marum,233642.0
2007,Marum,237529.0
2008,Marum,231765.0
2009,Marum,220929.0
2010,Marum,190494.0
2011,Marum,203258.0
2012,Marum,185055.0
2013,Marum,181947.0
2014,Marum,198368.0
2015,Marum,200709.0
2016,Marum,221970.0
2017,Marum,237583.0
1995,Menterwolde,67499.0
1996,Menterwolde,73735.0
1997,Menterwolde,80937.0
1998,Menterwolde,90496.0
1999,Menterwolde,100224.0
2000,Menterwolde,124685.0
2001,Menterwolde,139195.0
2002,Menterwolde,157011.0
2003,Menterwolde,166474.0
2004,Menterwolde,160129.0
2005,Menterwolde,162149.0
2006,Menterwolde,190447.0
2007,Menterwolde,191021.0
2008,Menterwolde,177742.0
2009,Menterwolde,155566.0
2010,Menterwolde,176479.0
2011,Menterwolde,164818.0
2012,Menterwolde,156691.0
2013,Menterwolde,146511.0
2014,Menterwolde,141824.0
2015,Menterwolde,150535.0
2016,Menterwolde,174720.0
2017,Menterwolde,183958.0
1995,Pekela,51742.0
1996,Pekela,60690.0
1997,Pekela,62841.0
1998,Pekela,73068.0
1999,Pekela,86652.0
2000,Pekela,104220.0
2001,Pekela,107178.0
2002,Pekela,125412.0
2003,Pekela,137428.0
2004,Pekela,125033.0
2005,Pekela,142808.0
2006,Pekela,146424.0
2007,Pekela,151739.0
2008,Pekela,153344.0
2009,Pekela,141837.0
2010,Pekela,132302.0
2011,Pekela,132951.0
2012,Pekela,140628.0
2013,Pekela,123208.0
2014,Pekela,119488.0
2015,Pekela,124837.0
2016,Pekela,127804.0
2017,Pekela,150431.0
1995,Slochteren,76576.0
1996,Slochteren,88800.0
1997,Slochteren,96946.0
1998,Slochteren,96869.0
1999,Slochteren,118990.0
2000,Slochteren,140196.0
2001,Slochteren,163383.0
2002,Slochteren,170266.0
2003,Slochteren,170629.0
2004,Slochteren,174788.0
2005,Slochteren,195079.0
2006,Slochteren,198406.0
2007,Slochteren,208870.0
2008,Slochteren,220804.0
2009,Slochteren,218601.0
2010,Slochteren,187206.0
2011,Slochteren,213565.0
2012,Slochteren,191872.0
2013,Slochteren,168967.0
2014,Slochteren,176786.0
2015,Slochteren,193719.0
2016,Slochteren,201318.0
2017,Slochteren,234489.0
1995,Stadskanaal,70864.0
1996,Stadskanaal,75874.0
1997,Stadskanaal,84648.0
1998,Stadskanaal,90040.0
1999,Stadskanaal,107483.0
2000,Stadskanaal,121951.0
2001,Stadskanaal,134953.0
2002,Stadskanaal,149619.0
2003,Stadskanaal,151541.0
2004,Stadskanaal,149658.0
2005,Stadskanaal,153910.0
2006,Stadskanaal,162557.0
2007,Stadskanaal,179003.0
2008,Stadskanaal,175100.0
2009,Stadskanaal,166089.0
2010,Stadskanaal,155713.0
2011,Stadskanaal,162087.0
2012,Stadskanaal,155706.0
2013,Stadskanaal,145294.0
2014,Stadskanaal,148184.0
2015,Stadskanaal,156406.0
2016,Stadskanaal,161392.0
2017,Stadskanaal,167385.0
1995,Veendam,62633.0
1996,Veendam,68196.0
1997,Veendam,72862.0
1998,Veendam,83569.0
1999,Veendam,95479.0
2000,Veendam,100755.0
2001,Veendam,120481.0
2002,Veendam,130553.0
2003,Veendam,137740.0
2004,Veendam,141701.0
2005,Veendam,143828.0
2006,Veendam,156333.0
2007,Veendam,162491.0
2008,Veendam,164079.0
2009,Veendam,153928.0
2010,Veendam,152994.0
2011,Veendam,154100.0
2012,Veendam,145414.0
2013,Veendam,137586.0
2014,Veendam,142885.0
2015,Veendam,144501.0
2016,Veendam,133346.0
2017,Veendam,158614.0
1995,Vlagtwedde,71692.0
1996,Vlagtwedde,75859.0
1997,Vlagtwedde,87068.0
1998,Vlagtwedde,88574.0
1999,Vlagtwedde,105733.0
2000,Vlagtwedde,136249.0
2001,Vlagtwedde,128074.0
2002,Vlagtwedde,160849.0
2003,Vlagtwedde,151711.0
2004,Vlagtwedde,164809.0
2005,Vlagtwedde,182735.0
2006,Vlagtwedde,184087.0
2007,Vlagtwedde,197703.0
2008,Vlagtwedde,195246.0
2009,Vlagtwedde,179090.0
2010,Vlagtwedde,195217.0
2011,Vlagtwedde,169349.0
2012,Vlagtwedde,158398.0
2013,Vlagtwedde,149609.0
2014,Vlagtwedde,151478.0
2015,Vlagtwedde,161455.0
2016,Vlagtwedde,163528.0
2017,Vlagtwedde,199017.0
1995,Winsum,70551.0
1996,Winsum,67586.0
1997,Winsum,73161.0
1998,Winsum,87549.0
1999,Winsum,96604.0
2000,Winsum,126571.0
2001,Winsum,129232.0
2002,Winsum,156554.0
2003,Winsum,145822.0
2004,Winsum,150440.0
2005,Winsum,163683.0
2006,Winsum,184839.0
2007,Winsum,212601.0
2008,Winsum,200207.0
2009,Winsum,182836.0
2010,Winsum,177833.0
2011,Winsum,189143.0
2012,Winsum,182948.0
2013,Winsum,191467.0
2014,Winsum,153319.0
2015,Winsum,161069.0
2016,Winsum,169059.0
2017,Winsum,195820.0
1995,Zuidhorn,72543.0
1996,Zuidhorn,76755.0
1997,Zuidhorn,87530.0
1998,Zuidhorn,94156.0
1999,Zuidhorn,105668.0
2000,Zuidhorn,111725.0
2001,Zuidhorn,145074.0
2002,Zuidhorn,151869.0
2003,Zuidhorn,162514.0
2004,Zuidhorn,170116.0
2005,Zuidhorn,185954.0
2006,Zuidhorn,187074.0
2007,Zuidhorn,204414.0
2008,Zuidhorn,207919.0
2009,Zuidhorn,209539.0
2010,Zuidhorn,202322.0
2011,Zuidhorn,208763.0
2012,Zuidhorn,180616.0
2013,Zuidhorn,177057.0
2014,Zuidhorn,159468.0
2015,Zuidhorn,171332.0
2016,Zuidhorn,190642.0
2017,Zuidhorn,196956.0
