Periods,Region,Price
2007,Katwijk,265457.0
2008,Katwijk,289552.0
2009,Katwijk,275304.0
2010,Katwijk,264701.0
2011,Katwijk,276218.0
2012,Katwijk,262495.0
2013,Katwijk,246802.0
2014,Katwijk,249884.0
2015,Katwijk,236911.0
2016,Katwijk,256551.0
2017,Katwijk,278192.0
1995,Korendijk,92152.0
1996,Korendijk,110585.0
1997,Korendijk,117886.0
1998,Korendijk,120636.0
1999,Korendijk,157600.0
2000,Korendijk,198857.0
2001,Korendijk,197632.0
2002,Korendijk,196785.0
2003,Korendijk,225624.0
2004,Korendijk,251065.0
2005,Korendijk,235071.0
2006,Korendijk,244361.0
2007,Korendijk,274882.0
2008,Korendijk,297189.0
2009,Korendijk,249725.0
2010,Korendijk,256023.0
2011,Korendijk,305267.0
2012,Korendijk,267438.0
2013,Korendijk,226068.0
2014,Korendijk,215246.0
2015,Korendijk,207497.0
2016,Korendijk,219114.0
2017,Korendijk,252434.0
1995,Krimpen aan den IJssel,108267.0
1996,Krimpen aan den IJssel,118460.0
1997,Krimpen aan den IJssel,123898.0
1998,Krimpen aan den IJssel,117380.0
1999,Krimpen aan den IJssel,154952.0
2000,Krimpen aan den IJssel,185729.0
2001,Krimpen aan den IJssel,201613.0
2002,Krimpen aan den IJssel,207953.0
2003,Krimpen aan den IJssel,222538.0
2004,Krimpen aan den IJssel,247946.0
2005,Krimpen aan den IJssel,255908.0
2006,Krimpen aan den IJssel,255366.0
2007,Krimpen aan den IJssel,257449.0
2008,Krimpen aan den IJssel,264577.0
2009,Krimpen aan den IJssel,253590.0
2010,Krimpen aan den IJssel,254359.0
2011,Krimpen aan den IJssel,250096.0
2012,Krimpen aan den IJssel,241131.0
2013,Krimpen aan den IJssel,227001.0
2014,Krimpen aan den IJssel,221471.0
2015,Krimpen aan den IJssel,239649.0
2016,Krimpen aan den IJssel,244028.0
2017,Krimpen aan den IJssel,256314.0
1995,Leerdam,102275.0
1996,Leerdam,108269.0
1997,Leerdam,126916.0
1998,Leerdam,143284.0
1999,Leerdam,163025.0
2000,Leerdam,175872.0
2001,Leerdam,187761.0
2002,Leerdam,209793.0
2003,Leerdam,220550.0
2004,Leerdam,235455.0
2005,Leerdam,246416.0
2006,Leerdam,262331.0
2007,Leerdam,250876.0
2008,Leerdam,261810.0
2009,Leerdam,253060.0
2010,Leerdam,265514.0
2011,Leerdam,239032.0
2012,Leerdam,238783.0
2013,Leerdam,213370.0
2014,Leerdam,226080.0
2015,Leerdam,218134.0
2016,Leerdam,218720.0
2017,Leerdam,253852.0
1995,Leiden,96880.0
1996,Leiden,107861.0
1997,Leiden,120187.0
1998,Leiden,130218.0
1999,Leiden,149526.0
2000,Leiden,169188.0
2001,Leiden,191841.0
2002,Leiden,204813.0
2003,Leiden,210740.0
2004,Leiden,214734.0
2005,Leiden,228423.0
2006,Leiden,245703.0
2007,Leiden,247905.0
2008,Leiden,260213.0
2009,Leiden,247186.0
2010,Leiden,247368.0
2011,Leiden,253126.0
2012,Leiden,228000.0
2013,Leiden,215905.0
2014,Leiden,223600.0
2015,Leiden,236456.0
2016,Leiden,254080.0
2017,Leiden,283245.0
1995,Leiderdorp,116518.0
1996,Leiderdorp,96127.0
1997,Leiderdorp,128577.0
1998,Leiderdorp,145288.0
1999,Leiderdorp,164543.0
2000,Leiderdorp,190953.0
2001,Leiderdorp,228356.0
2002,Leiderdorp,218275.0
2003,Leiderdorp,240625.0
2004,Leiderdorp,236989.0
2005,Leiderdorp,228382.0
2006,Leiderdorp,251978.0
2007,Leiderdorp,279972.0
2008,Leiderdorp,283939.0
2009,Leiderdorp,258210.0
2010,Leiderdorp,273562.0
2011,Leiderdorp,247671.0
2012,Leiderdorp,229304.0
2013,Leiderdorp,233190.0
2014,Leiderdorp,233327.0
2015,Leiderdorp,247089.0
2016,Leiderdorp,258899.0
2017,Leiderdorp,284180.0
1995,Lisse,114577.0
1996,Lisse,135045.0
1997,Lisse,149916.0
1998,Lisse,158911.0
1999,Lisse,183852.0
2000,Lisse,210510.0
2001,Lisse,227206.0
2002,Lisse,242337.0
2003,Lisse,251873.0
2004,Lisse,259238.0
2005,Lisse,276045.0
2006,Lisse,282457.0
2007,Lisse,299049.0
2008,Lisse,319543.0
2009,Lisse,287020.0
2010,Lisse,264441.0
2011,Lisse,280323.0
2012,Lisse,250650.0
2013,Lisse,227798.0
2014,Lisse,238839.0
2015,Lisse,270126.0
2016,Lisse,271897.0
2017,Lisse,296778.0
1995,Maassluis,93142.0
1996,Maassluis,104509.0
1997,Maassluis,110218.0
1998,Maassluis,114632.0
1999,Maassluis,130664.0
2000,Maassluis,147529.0
2001,Maassluis,165703.0
2002,Maassluis,186829.0
2003,Maassluis,198764.0
2004,Maassluis,199618.0
2005,Maassluis,213473.0
2006,Maassluis,221141.0
2007,Maassluis,230005.0
2008,Maassluis,222722.0
2009,Maassluis,214266.0
2010,Maassluis,212533.0
2011,Maassluis,214513.0
2012,Maassluis,204003.0
2013,Maassluis,191268.0
2014,Maassluis,190249.0
2015,Maassluis,190420.0
2016,Maassluis,207172.0
2017,Maassluis,200659.0
1995,Nieuwkoop,128761.0
